nohhold,nomem,psy1,psy2,inkhh,inknorm,inkrond,finsitu,inkeven,inkaank,inksec,loan1,loan2,loan3,ink25a,ink25b,ink25c,ecsit,zinvol,opzij,hoevopzy,opzij12,spaarm01,spaarm02,spaarm03,spaarm04,spaarm05,spaarm06,spaarm07,spaarm08,spaarm09,spaarm10,spaarm11,spaarm12,spaarm13,spaarm14,spaarm15,spaarm16,stig01,stig02,stig03,stig04,stig05,stig06,stig07,stig08,stig09,stig10,stig11,stig12,stig13,stig14,stig15,stig16,stig17,stig18,stig19,stig20,stig21,situat1,situat2,situat3,situat4,situat5,situat6,situat7,spaar1,spaar2,spaar3,spaar4,spaar5,spaar6,beschryf,toek01,toek02,toek03,toek04,toek05,toek06,toek07,toek08,toek09,toek10,toek11,toek12,uitgeven,control,plannen,periode1,bijhoud,potjes,pin1,pin2,chip1,chip2,autom,foon,intern,zon,her1,her2,her3,her4,baby,plan,uitspr,hhrela,beslis,geldh,geluk,kenltd,kenhh,kenink,kenopl,kenwerk,manuur,vrouwuur,kunde,advies,con01,con02,con03,con04,con05,con06,con07,con08,con09,con10,locus01,locus02,locus03,locus04,locus05,locus06,locus07,locus08,locus09,locus10,locus11,locus12,locus13,work01,work02,work03,work04,work05,work06,work07,work08,work09,jeugd1,jeugd2,jeugd3,jeugd4,jeugd5,jeugd6
2617,2,1,1,4,2,4,4,2, , ,2,1,2,3,1,3,3,1,1,-9,1,4,4,7,7,6,4,4,6,2,6,7,1,5,5,5,6,6,2,1,6,6,1,6,6,2,6,6,6,7,1,7,7,2,7,7,4,5,4,4,4,4,4,4,4,6,4,2,6,2,2,-7,6,6,3,4,4,2,6,4,1,6,4,4,6,6,2,3,5,1,1,3,1,1,-9,2,2,50,100,100,100,100,1,1,3, , , ,2,11,2,-9,3,5,0,0,1,4,4,4,3,1,5,5,3,4,1,5,6,6,4,1,6,7,7,4,7,5,3,4,6, , , , , , , , , ,4,5,2,4,1,4
2628,1,1,1,5,2,3,3,2, , ,-7,1,2,3,2, ,4,1,2, ,3,1,7,4,4,7,3,4,4,7,6,7,3,6,7,5,4,7,3,1,2,2,2,1,7,1,7,4,7,7,1,7,7,1,1,7,6,5,4,4,1,4,1,6,7,5,1,2,6,2, ,4,5,4,2,6,6,6,3,4,2,6,4,6,6,7,1,3,5,2,1,3,2, ,2,2,-9,0,0,0,0,10,1,-9,4, , , ,2,11,2,-9,3,5,0,20,3,7,5,2,4,1,3,4,1,3,2,5,4,5,6,4,7,4,6,2,6,2,7,2,3, , , , , , , , , ,4,2,2,1,4,4
2635,1,1,1,4,2,3,2,2, , ,-7,3,2,2,2, ,2,3,2, ,4,1,2,1,2,7,1,6,2,1,7,7,1,1,7,7,4,7,4,1,4,4,4,6,7,1,6,1,7,6,1,6,7,2,4,6,6,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,1,6,2,7,7,1,6,1,4,6,4,4,3,4,2,1,3,2, ,2,2,2,60,10,0,0,10,1,1,4, , , ,3,13,2,-9,6,5,0,0,2,4,3,4,3,1,3,3,4,2,3,4,4,4,4,1,6,4,4,2,4,4,4,4,4, , , , , , , , , ,4,5,5,4,3,3
2652,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40,90,90,70,95,1,3,2, , , ,2,8,4,8,7,4,40,20,2,2,3,4,2,2,4,5,2,3,2,3,3,4,5,4,5,5,5,3,3,3,4,3,2,3,2,7,4,5,7,1,1,1,3,3,3,4,3,3
2656,2,1,1,5,2,4,4,3, , ,-7,2,2,3,2, ,3,1,1,2,1,1,1,1,6,6,1,1,3,1,7,6,1,1,7,7,1,7,1,1,6,6,1,7,7,1,7,7,7,7,1,7,7,2,7,7,7,4,4,1,1,1,4,1,7,7,1,1,7,1,1,-7,5,1,4,4,7,1,5,2,2,4,1,1,7, ,2,2,4,1,1,1,2, ,3,2,2,5,50,50,0,50,1,1,4, , , ,2,13,2,8,3,4,0,0,2,4,1,5,1,1,3,3,1,1,1,5,7,6,6,6,6,6,6,1,1,1,1,1,1, , , , , , , , , ,3,4,4,4,2,2
2661,1,1,1,5,2,4,4,3, , ,-7,2,2,4,2, ,3,2,1,3,1,1,1,6,6,6,1,4,5,1,6,6,1,1,6,6,5,6,3,1,5,5,2,4,6,3,6,6,6,6,1,6,6,2,2,6,5,5,6,5,3,6,4,6,6,6,5,5,3,5,2,-7,6,3,5,3,6,4,6,6,2,3,3,4,6, ,1,3,3,2,1,2,1,1,2,2,2,50,90,50,0,60,2, , , , , ,4,9,2,-9,4,4,30,20,2,2,1,3,2,4,4,4,2,5,3,4,4,4,5,3,6,5,4,2,3,2,2,2,3, , , , , , , , , ,1,4,4,4,1,1
2757,1,1,1,5,2,4,4,1,2, ,-7,1,2,3,2, ,4,1,2, ,2,6,6,4,4,5,4,5,5,5,5,4,4,5,5,5,5,6,5,4,6,5,5,6,5,3,6,6,6,5,3,6,6,4,4,4,5,5,5,5,6,6,6,5,6,5,6,4,6,4,5,3,4,4,5,4,6,5,6,4,5,5,5,5,6,6,2,4,3,1,1,2,1,1,3,4,2,20,80,70,40,90,1,3,2, , , ,2,8,4,8,4,4,20,20,2,6,4,1,2,2,4,4,1,4,2,4,6,5,5,4,5,4,4,3,3,5,3,3,3, , , , , , , , , ,1,4,2,1,4,4
2757,2,1,1,5,2,3,2,1,2, ,2,2,2,2,2, ,3,1,2, ,3,5,7,6,6,6,4,5,6,5,6,6,2,5,6,6,5,6,4,1,6,4,4,4,5,2,6,5,6,3,1,7,7,5,2,4,3,4,2,2,4,2,5,2,5,6,5,1,4,3,1,-7,4,5,3,4,6,4,6,5,6,5,5,4,6, ,4,4,3,1,1,2,2, ,-9,4,2,25,90,90,50,100,1,3,2, , , ,3,11,3,8,5,1,30,20,2,1,3,1,1,1,3,4,1,3,2,4,6,4,5,3,4,5,5,3,4,3,3,3,2, , , , , , , , , ,4,5,1,4,3,1
2775,1,1,1,6,2,3,3,2, , ,-7,2,2,3,2, ,4,1,1,2,2,5,5,5,5,5,5,3,5,4,5,4,2,4,5,4,5,6,3,4,5,4,2,4,6,4,5,5,5,4,4,4,6,5,2,6,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-7,5,5,3,4,4,4,4,4,4,4,4,4,5, ,2,3,4,2,1,3,1,1,2,2,-9,100,100,0,0,100,1,1,2, , , ,1,11,2,8,4,5,0,0,2,6,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,2,5,5,4,4,4, , , , , , , , , ,1,4,1,2,4,1
2775,2,1,1,5,-9,3,4,2, , ,2,3,2,3,2, ,2,1,1,2,1,7,7,7,7,7,4,4,7,7,7,7,1,7,7,7,7,7,1,7,7,4,2,5,6,1,7,7,7,7,1,6,7,2,1,6,4,2,4,4,4,5,4,4,5,7,7,1,7,4,2,-7,7,7,3,2,5,4,6,4,2,2,2,4,5,6,2,3,4,1,1,3,1,2,2,2,-9,10,50,20,1,50,1,-9,2, , , ,2,11,2,-9,2,5,10,25,2,4,4,1,3,3,5,5,1,4,2,5,5,1,2,1,4,5,3,5,2,4,3,7,7,7,4,6,7,5,6,2,1,5,4,5,1,4,3,2
2786,1,1,1,5,2,4,4,3, , ,2,2,2,4,2, ,3,1,1,2,1,5,6,5,7,7,2,5,7,5,6,5,1,5,7,7,6,6,2,4,6,6,4,7,6,2,7,6,6,6,2,7,7,3,1,6,7,4,5,5,3,4,4,5,7,3,2,5,5,5,5,3,5,5,2,3,4,2,5,5,3,3,3,2,5,5,2,4,3,1,1,2,1,1,2,3,2,5,100,10,0,100,1,3,3, , , ,2,10,2,8,4,4,40,20,2,6,4,2,4,1,4,4,1,4,1,4,5,5,6,3,6,6,6,2,2,4,1,5,7, , , , , , , , , ,4,4,1,4,4,4
2786,2,1,1,6,2,4,4,3, , ,2,1,2,4,2, ,3,1,1,5,1,4,6,5,6,7,3,5,6,4,6,4,1,6,7,7,6,7,4,4,7,6,3,7,6,2,7,6,6,7,1,7,7,2,2,6,6,2,5,5,3,4,4,5,6,6,3,5,4,5,5,3,5,5,3,2,4,2,5,5,3,5,5,4,5,5,2,4,3,1,1,3,1,1,3,3,2,0,100,20,0,100,1,2,3, , , ,1,11,2,8,4,4,40,20,1,6,5,1,4,2,4,5,1,4,1,5,5,4,6,3,5,5,4,3,2,7,2,5,7, , , , , , , , , ,3,5,1,4,4,3
2824,1,1,1,4,2,3,3,2, , ,2,2,2,3,2, ,3,-9,2, ,3,4,5,5,5,5,4,4,4,5,5,5,3,5,4,4,4,4,3,3,4,5,3,3,5,3,5,3,5,4,5,2,5,6,6,6,6,7,4,3,4,4,4,3,6,4,7,5,4,4,5,-7,3,2,6,5,7,3,5,3,3,5,6,6,2, ,7,1,3,2,1,3,2, ,-9,2,2,50,10,5,0,80,1,-9,3, , , ,3,7,4,-9,5,4,40,20,2,1,2,1,2,3,4,4,2,3,2,5,2,4,4,2,4,5,4,5,4,6,3,4,4,7,6,7,4,5,6,3,7,7,4,2,1,3,2,4
2824,2,1,1,5,2,2,3,2, , ,2,3,2,2,1,2,2,2,2, ,4,5,5,5,5,5,2,2,5,5,5,5,1,4,6,6,6,5,5,4,5,5,2,3,4,2,5,3,5,2,4,4,4,4,4,4,4,5,2,2,6,2,5,2,2,2,6,2,5,3,1,-7,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,4,2,1,1,2, ,2,2,2,0,0,0,0,1,1,1,3, , , ,3,6,4,-9,4,4,38,15,2,1,5,1,5,1,5,5,3,5,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4, , , , , , , , , ,4,2,1,1,3,2
2863,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50,50,0,0,10,1,1,2, , , ,2,8,4,10,6,4,40,20,3,3,4,4,2,1,5,5,1,4,1,4,6,3,5,2,6,6,5,3,3,5,3,5,3,6,6,6,6,5,6,5,6,6,1,1,4,1,1,1
2915,1,1,1,1, ,3,2,2, , ,-7,1,2,4,2, ,-9,3,1,-9,1,2,2,4,4,4,3,2,4,1,5,4,1,1,3,2,4,4,2,1,3,3,2,2,4,3,5,5,4,1,5,7,7,3,5,6,5,4,1,1,1,1,1,1,1, , , , , , , ,2,1,1,1,1,1,2,2,4,2,2,2,3, ,1,1,1,1,1,1,2, ,-9,1,2,50,50,0,0,50,1,1,3, , , ,2,8,2,-9,4,4,40,40,2,6,4,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,3,3,3,3,1,2,3,2,6,4,4,2,3,4,2,1,5,4,4,4,4
2915,2,1,1,1, ,2,2,1,2, ,2,3,2,3,2, ,3,3,2, ,2,6,4,7,7,7,4,4,7,6,7,7,4,6,7,7,7,6,4,1,7,7,7,7,7,4,7,7,7,7,4,7,7,4,1,7,4,4,4,4,4,4,4,4,4, , , , , , , ,4,4,4,4,7,4,4,4,4,4,4,6,7, ,4,3,4,1,1,2,1,1,2,2,2,50,100,0,0,100,1,1,2, , , ,2,9,4,-9,4,4,40,20,1,6,4,1,3,1,4,5,1,4,1,5,4,4,4,4,4,7,6,4,4,4,4,4,4, , , , , , , , , ,4,1,5,2,2,2
2934,1,1,0,5,2,3,4,2, , ,1,2,2,3,2, ,2,2,1,2,1,7,7,4,3,3,3,6,2,7,3,3,7,7,4,4,4,6,2,6,4,3,2,2,4,4,5,5,5,7,4,5,6,5,5,6,6,2,5,5,5,4,5,4,5,4,7,1,4,4,1,-7,4,3,4,4,4,2,2,2,6,6,4,6,4, ,3,1,1,1,1,3,1,1,-9,2,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2944,1,1,1,5,2,3,3,2, , ,2,2,2,3,2, ,2,2,2, ,3,4,5,4,5,5,2,3,4,4,6,4,2,5,5,6,5,3,3,3,4,5,3,5,6,3,6,4,6,6,2,4,5,4,3,5,6,4,4,4,4,3,4,4,3,5,4,4,5,4,3,1,4,4,5,5,5,4,4,4,4,4,5,4,4,4,5,2,4,1,1,2,1,1,-9,2,2,50,80,80,10,70,1,-9,3, , , ,2,11,4,-9,3,4,36,20,2,1,3,3,3,3,4,4,4,3,3,4,4,3,3,4,4,4,4,3,4,4,5,4,3, , , , , , , , , ,1,4,4,4,3,4
2944,2,1,1,5,2,3,3,2, , ,2,2,2,3,2, ,3,3,2, ,3,4,6,4,5,5,2,2,4,5,5,4,2,5,6,5,6,4,4,5,5,5,4,5,5,4,6,3,6,7,3,4,6,4,2,5,7,4,4,4,4,4,4,4,4,5,4,2,4,3,3,1,5,4,5,5,5,4,5,4,4,4,4,4,4,5,3,2,4,1,1,2,1,1,-9,4,2,50,80,80,40,70,1,-9,3, , , ,2,10,4,-9,3,4,38,20,2,6,3,3,3,3,3,3,2,4,3,3,4,4,4,5,5,5,5,3,4,5,4,4,4, , , , , , , , , ,4,5,1,4,4,4
2983,1,1,1,5,2,4,2,1,2, ,2,3,2,2,2, ,2,2,2, ,2,1,1,5,5,5,4,1,6,1,6,4,1,1,6,4,4,6,1,1,5,4,1,4,5,1,6,4,5,7,1,7,7,1,6,6,4,3,4,4,4,4,4,4,7,7,7,4,7,1,1,1,4,1,5,1,4,4,6,4,4,4,4,5,4,4,4,3,5,1,1,4,2, ,2,2,2,50,50,10,0,5,2, , , , , ,1,9,3,-9,5,4,30,20,1,9,4,1,1,1,4,4,3,3,1,5,4,1,1,4,7,7,4,4,1,7,1,4,5, , , , , , , , , ,4,1,1,4,4,4
2983,2,1,1,5,2,4,3,2, , ,2,1,2,3,2, ,3,1,2, ,3,1,1,5,5,6,4,2,5,1,6,4,4,1,6,6,3,5,2,1,5,1,4,4,4,1,6,4,5,5,1,6,6,1,1,5,1,1,4,4,4,4,4,4,6,7,4,4,5,4,1,1,4,1,4,4,5,4,5,5,3,4,4,2,5,6,3,3,4,1,1,2,1,1,2,-9,2,50,25,10,0,25,2, , , , , ,1,9,3,-9,5,4,40,20,3,9,2,1,1,1,3,4,2,4,1,5,4,4,4,4,6,6,6,4,3,5,1,4,4, , , , , , , , , ,4,1,1,3,4,4
3016,1,1,1,5,2,3,2,2, , ,2,2,2,2,2, ,2,2,2, ,3,5,6,5,5,6,1,1,4,4,6,6,1,4,6,4,4,4,5,3,5,5,5,4,6,2,6,3,6,6,1,6,6,1,2,6,4,2,4,2,5,3,5,3,4,7,7,1,6,6,1,-7,3,3,1,5,5,1,3,3,2,4,5,6,6,4,2,2,3,1,1,3,1,2,-9,2,-9,100,99,50,0,1,1,1,2, , , ,2,12,2,9,6,5,8,1,1,6,5,1,2,1,4,4,1,4,1,5,6,2,5,2,5,7,5,5,6,3,4,4,7, , , , , , , , , ,4,4,1,4,2,1
3039,3,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1,2,1,2,2,6,2,2,2,5,5,1,5,7,5,3,7,4,2,5,4,5,4,6,4,4,6,6,1,6,1,2,-7,1,1,6,6,6,2,5,2,7,7,6,6,3, ,1,1,1,2,1,1,1,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3076,1,1,1,6,2,5,5,3, , ,-7,2,2,4,2, ,3,1,1,3,1,1,3,2,5,5,3,1,5,1,6,1,2,3,6,4,2,5,1,1,5,3,1,4,5,1,5,2,6,5,1,5,6,3,2,6,4,3,4,3,3,4,5,4,7,6,4,2,6,4,3,-7,3,3,3,4,4,3,5,4,3,4,3,3,6, ,2,2,3,1,1,4,1,2,-9,2,-9,50,100,80,0,100,1,1,3, , , ,3,7,4,9,5,4,40,15,2,8,2,3,2,2,3,4,3,3,2,3,5,5,6,3,5,5,5,2,5,3,3,3,2,5,4,5,6,5,1,2,4,3,4,5,2,2,3,3
3086,1,1,1,5,2,3,4,2, , ,2,2,2,3,2, ,3,1,1,1,1,1,4,5,6,5,1,1,5,1,6,4,2,2,5,5,4,4,2,2,5,4,1,2,4,3,5,4,5,5,2,4,4,4,2,5,3,5,4,4,4,4,4,4,4,6,6,1,5,1,1,-7,4,3,4,3,5,1,4,3,2,4,4,4,5,5,3,1,3,2,1,2,1,1,-9,3,5,10,40,0,0,90,1,1,3, , , ,2,9,3,-9,5,4,36,20,2,6,3,2,2,1,3,4,2,4,2,3,2,2,6,2,5,5,3,3,5,4,4,4,2,6,6,2,5,5,2,5,6,2,3,5,1,4,2,2
3086,2,1,1,5,2,3,4,2, , ,-7,3,2,3,2, ,3,2,1,2,2,1,5,6,6,2,1,1,5,1,6,5,1,5,6,6,4,5,1,1,5,5,1,4,5,3,5,5,5,4,1,5,5,3,4,5,3,5,4,4,4,4,4,4,4,7,7,1,6,1,1,-7,4,3,5,5,5,1,6,4,1,4,3,3,5,4,3,2,4,2,1,2,1,1,-9,4,4,5,40,5,0,95,1,1,3, , , ,2,9,2,-9,4,4,36,20,1,1,3,1,1,1,4,4,2,3,1,4,4,1,6,1,4,4,4,4,5,3,4,3,3, , , , , , , , , ,4,5,1,2,3,4
3096,1,1,0,4,2,4,4,3, , ,-7,1,2,4,2, ,-9,2,1,2,2,3,3,4,5,5,1,4,5,3,5,5,1,4,6,5,2,5,2,2,6,5,3,5,7,4,6,4,6,6,1,6,6,4,1,5,5,5,5,4,4,4,3,3,6,5,5,1,5,5,5,3,5,4,5,4,4,4,4,6,4,4,4,4,6,6,2,2,3,1,1,4,1,1,2,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3096,2,1,1,4,2,4,4,3, , ,-7,1,2,4,2, ,3,2,1,2,2,5,5,3,5,6,2,5,6,5,5,5,1,4,6,4,4,6,4,1,6,6,3,5,7,3,6,4,6,6,1,6,6,3,1,5,4,4,5,4,3,4,4,3,6,5,4,1,5,5,2,3,5,4,5,4,4,4,5,5,4,5,5,4,6,6,2,2,3,1,1,4,1,1,2,2,-9,40,100,100,100,100,1,1,3, , , ,2,12,2,8,6,5,0,0,2,7,4,3,2,1,4,4,3,4,3,4,5,3,4,4,5,4,4,1,4,5,3,1,3, , , , , , , , , ,4,5,1,2,4,4
3115,1,1,1,5,2,2,2,1,2, ,2,2,2,3,2, ,4,1,1,3,1,5,5,6,6,6,3,4,6,5,6,6,2,6,7,5,7,5,5,2,6,3,3,6,6,2,6,5,6,5,3,4,4,2,2,5,5,5,4,5,5,5,6,4,7,3,4,4,6,4,4,-9,3,3,2,2,4,5,4,3,3,3,5,5,5,3,5,2,3,1,1,3,2, ,2,2,2,100,100,70,20,100,1,1,1, , , ,2,8,5,7,4,4,36,12,1,6,4,2,4,2,3,4,1,3,2,4,4,4,5,5,4,5,5,2,4,3,3,3,3,6,4,6,7,7,4,3,3,6,4,2,2,2,4,4
3153,1,1,1,5,2,2,2,1,2, ,2,2,2,2,2, ,-9,2,2, ,4,4,5,4,6,5,4,3,5,5,5,4,2,6,6,6,5,4,3,1,5,6,6,4,7,3,5,4,6,5,1,5,6,3,4,2,4,7,4,5,4,4,4,4,2,7,7,1,6,1,1,1,5,5,3,2,2,2,5,5,3,4,5,5,5,6,6,3,4,1,1,4,1,1,2,2,5,30,90,30,1,99,1,2,2, , , ,1,12,2,-9,4,5,20,35,1,6,4,4,4,1,2,5,3,3,3,5,3,2,4,3,6,5,5,4,2,6,4,5,5, , , , , , , , , ,3,4,2,4,3,1
3157,1,1,0,4,2,3,3,2, , ,-7,1,2,3,2, ,2,4,2, ,4,4,6,4,5,7,1,6,6,4,6,6,1,6,6,1,1,6,2,1,6,6,2,7,7,2,7,2,7,7,1,7,7,1,1,6,5,2,4,4,4,4,2,2,5,7,7,1,7,1,1,-7,4,5,4,6,6,2,7,4,5,6,5,6,6,6,1,3,4,2,1,1,2, ,2,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3175,1,1,1,5,2,4,4,1,1,2,2,2,2,4,1,3,3,2,1,2,2,6,6,6,6,6,2,6,6,6,6,6,2,6,6,6,5,6,4,2,6,4,2,5,4,3,6,6,6,4,3,6,6,3,4,6,4,3,4,4,4,4,4,4,4,4,2,2,6,5,4,1,4,4,4,4,6,3,5,5,3,3,2,4,5,4,2,1,4,2,1,4,1,1,2,4,4,90,90,75,0,99,1,2,2, , , ,3,11,1,-9,5,5,0,0,2,6,3,4,4,2,3,3,2,3,3,5,5,3,3,4,4,5,5,5,4,4,4,4,4, , , , , , , , , ,1,5,5,3,3,2
3188,1,1,1,5,2,4,4,2, , ,2,2,2,4,2, ,2,1,1,3,1,4,5,4,5,6,4,6,5,5,6,6,2,6,6,6,5,6,5,1,5,4,2,4,6,3,5,5,6,6,2,6,6,3,2,2,5,4,4,5,4,4,5,4,6,6,2,2,3,3,3,3,6,3,3,4,5,2,6,6,2,3,3,4,6,5,2,1,3,1,1,3,1,1,2,2,2,10,100,25,0,100,1,3,3, , , ,2,12,2,6,3,5,0,0,2,3,2,3,3,4,3,3,3,3,3,3,6,6,5,6,6,5,5,2,6,2,3,3,2, , , , , , , , , ,3,4,1,4,4,2
3188,2,1,1,5,2,4,4,3, , ,2,2,2,4,2, ,3,2,1,-9,1,3,5,1,5,6,1,4,5,5,6,2,1,6,6,6,4,7,2,1,6,3,2,5,6,3,6,5,7,5,1,6,7,4,4,5,6,5,4,2,5,4,6,3,6,6,4,3,6,5,5,-7,5,2,2,3,5,2,5,4,4,3,3,5,5, ,5,1,3,1,1,3,2, ,2,2,2,40,100,100,0,100,1,-9,2, , , ,2,12,2,-9,4,5,0,0,1,2,3,2,1,2,3,2,2,4,1,4,3,2,4,3,5,2,3,3,2,6,3,5,6, , , , , , , , , ,4,5,1,4,3,2
3270,1,1,1,5,2,3,3,2, , ,2,1,2,3,1,3,2,3,1,1,3,2,5,5,5,2,1,1,5,3,5,5,1,1,4,4,4,4,1,1,6,4,1,6,5,1,5,3,6,6,1,6,4,1,3,4,6,4,3,3,3,4,1,1,1,6,6,1,6,1,1,1,4,3,3,5,3,4,5,5,2,4,4,4,6,5,5,1,5,1,1,4,1,2,2,2,-9,50,0,0,0,10,1,3,3, , , ,2,7,3,-9,6,4,40,0,2,9,2,1,3,2,4,5,1,4,1,4,5,2,2,2,5,6,5,4,3,1,2,3,1,6,6,6,6,6,5,4,6,4,4,5,2,4,3,1
3270,3,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,1,5,3,4,3,6,1,5,5,5,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3277,1,1,1,5,2,4,3,2, , ,-7,2,2,3,1,3,2,4,2, ,4,1,4,5,5,6,3,3,5,1,6,5,1,3,6,5,7,6,5,1,4,5,3,6,6,2,6,4,6,7,2,7,7,3,3,7,4,2,4,3,4,4,4,3,4,6,6,1,6,2,2,-7,2,2,4,3,3,2,6,3,5,5,5,5,6,5,5,3,3,2,1,1,1,1,2,2,2,80,0,0,0,0,1,1,3, , , ,2,10,2,8,4,4,20,15,2,1,4,2,3,1,4,4,2,4,1,4,4,5,6,2,5,6,3,5,5,3,3,5,2, , , , , , , , , ,4,3,5,4,4,4
3277,2,1,1,5,2,3,2,1,2, ,-7,2,2,3,2, ,1,2,2, ,2,1,5,5,5,5,2,4,5,2,6,6,1,1,7,6,4,5,2,2,6,5,2,4,6,1,7,4,6,4,2,6,7,3,4,7,6,3,3,3,5,3,4,2,4,7,4,1,7,3,1,-7,4,5,3,5,5,2,5,5,3,4,3,5,4,4,4,1,4,1,1,4,1,1,-9,2,2,70,30,0,0,5,1,1,3, , , ,2,12,2,8,4,4,0,0,1,1,3,4,4,1,4,4,3,4,3,5,5,6,5,4,5,5,5,3,4,5,3,3,3, , , , , , , , , ,4,4,1,4,1,1
3297,1,1,1,4,2,3,3,2, , ,-7,2,2,3,2, ,4,2,1,2,2,5,6,3,5,6,2,2,4,3,5,3,2,6,6,6,4,5,2,1,2,2,2,1,5,2,7,4,7,4,1,6,7,4,1,7,2,7,4,4,2,4,4,4,4,6,6,1,7,1,1,-7,7,4,2,6,4,2,6,4,4,4,5,2,6, ,2,3,3,1,1,3,1,1,-9,2,-9,5,100,0,0,100,1,1,3, , , ,2,7,4,7,5,4,36,20,3,4,5,1,2,1,5,5,1,5,1,4,2,2,3,3,7,6,7,2,4,2,4,4,4,7,2,6,6,6,6,2,7,6,4,3,1,2,2,1
3408,2,1,1,4,2,3,4,2, , ,-7,2,2,3,2, ,3,1,1,2,2,6,6,6,6,6,2,3,5,5,5,5,1,5,5,5,5,5,1,2,4,4,4,5,6,1,6,5,6,5,1,6,6,2,2,6,3,5,4,3,3,4,5,4,3,5,5,2,6,2,2,-7,3,2,4,3,4,4,5,4,2,3,3,4,5,6,2,3,4,1,1,2,2, ,3,4,2,80,100,100,0,100,1,1,2, , , ,2,12,2,6,3,5,0,0,2,4,4,2,2,1,4,3,2,4,1,3,3,3,4,2,6,5,3,2,7,3,3,2,2, , , , , , , , , ,3,2,1,2,4,3
3439,1,1,0,4,-9,2,2,2, , ,-7,2,2,3,2, ,3,3,2, ,3,1,1,4,4,4,1,1,1,1,6,5,1,1,6,6,4,6,2,2,7,6,1,1,6,1,6,3,7,7,1,7,7,4,2,7,7,7,7,5,5,7,4,4,1,1,7,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,6,1,2,4,5,1,1,4,2, ,-9,2,-9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3439,2,1,1,1, ,4,4,2, , ,1,1,2,4,2, ,3,2,1,-9,2,1,1,7,7,7,4,4,5,1,6,6,1,1,6,6,7,3,2,1,5,5,3,6,7,1,7,5,6,7,2,6,6,5,1,7,5,5,5,6,4,5,4,4,7, , , , , , , ,5,4,6,6,6,2,6,4,5,6,5,3,5, ,2,3,2,1,1,3,1,2,3,2,5,90,98,65,45,99,2, , , , , ,1,11,2,-9,3,4,0,0,2,6,3,1,2,3,4,5,1,4,1,5,2,6,4,7,6,7,3,5,1,6,2,5,5, , , , , , , , , ,2,1,4,4,3,4
3456,1,1,1,4,2,4,4,3, , ,-7,1,2,4,2, ,3,1,1,3,1,6,6,1,4,6,1,4,4,6,5,5,1,5,7,5,4,6,4,1,5,5,4,5,6,4,6,5,7,4,1,7,7,3,6,7,5,4,4,4,4,4,4,4,6,4,7,1,4,4,4,-7,5,4,4,4,4,4,4,4,4,4,4,4,6, ,1,1,4,1,1,3,1,1,-9,2,5,40,100,100,0,100,1,1,2, , , ,2,11,2,-9,6,4,40,0,2,9,3,3,3,1,4,4,3,4,3,4,4,4,5,6,6,5,5,3,4,6,4,4,4, , , , , , , , , ,4,5,1,4,4,4
3456,2,1,1,4,2,4,4,3, , ,-7,1,2,4,2, ,3,1,1,2,1,6,6,2,5,7,1,4,5,6,6,5,1,5,7,4,4,6,4,1,6,4,2,5,6,2,6,5,7,4,1,7,7,4,6,7,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,-7,5,4,5,4,4,4,4,4,4,4,4,4,6, ,2,1,4,1,1,2,1,1,3,2,2,80,100,50,0,100,1,-9,2, , , ,2,12,2,-9,6,4,38,0,2,6,5,1,4,1,4,5,1,3,1,5,4,4,4,4,6,6,6,4,4,4,4,4,4, , , , , , , , , ,4,5,1,4,2,1
