nohhold,nomem,inkhh,inknorm,inkrond,finsitu,inkeven,inkaank,inksec,loan1,loan2,loan3,ink25a,ink25b,ink25c,ecsit,zinvol,opzij,hoevopzy,opzij12,spaarm01,spaarm02,spaarm03,spaarm04,spaarm05,spaarm06,spaarm07,spaarm08,spaarm09,spaarm10,spaarm11,spaarm12,spaarm13,spaarm14,spaarm15,spaarm16,spaar1,spaar2,spaar3,spaar4,spaar5,spaar6,beschryf,toek01,toek02,toek03,toek04,toek05,toek06,toek07,toek08,toek09,toek10,toek11,toek12,uitgeven,plannen,periode1,bijhoud,potjes,pin1,pin2,chip1,chip2,autom,foon,intern,zon,her1,her2,her3,her4,baby,plan,uitspr,hhrela,beslis,geldh,geluk,kenltd,kenhh,kenink,kenopl,kenwerk,manuur,vrouwuur,kunde,advies,con01,con02,con03,con04,con05,con06,con07,con08,con09,con10,work01,work02,work03,work04,work05,work06,work07,work08,work09,jeugd1,jeugd2,jeugd3,jeugd4,jeugd5,jeugd6,jeugd1_x,jeugd2_x,jeugd3_x,jeugd4_x,jeugd5_x,jeugd6_x,toek01_x,toek02_x,toek03_x,toek04_x,toek05_x,toek06_x,toek07_x,toek08_x,toek09_x,toek10_x,toek11_x,toek12_x
57513,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,7,1,7,1,1,-7, , , , , , , , , , , , ,6,3,5,3,1,1,1,2, ,2,1,5,20,60,30,2,90,2, , ,2, , ,2,4,3,7,5,4,40,25,2,1,3,3,2,2,5,5,3,4,1,5,5,4,4,5,5,5,3,3,4, , , , , , ,4,3,3,4,2,1,3,3,3,5,4,5,7,4,3,3,6,3
57562,1,4,2,3,4,2, , ,2,3,2,4,2, ,2,1,1,2,1,5,5,1,5,5,1,5,6,5,5,4,1,5,6,5,1,4,5,3,5,1,3,-9,4,3,3,3,4,4,5,5,3,4,4,3,6,3,1,3,2,1,4,1,1,3,1,4,1,80,10,0,95,1,-9,2, , , ,2,12,3,8,3,2,40,40,2,6,3,4,3,4,4,4,3,3,2,3,5,6,5,6,6,1,4,4,5,4,5,1,4,2,1, , , , , , , , , , , , , , , , , , 
57565,1,4,2,5,4,3, , ,2,1,2,4,1,4,3,1,1,3,1,1,1,4,6,6,4,1,6,1,6,6,1,1,7,4,5,6,4,1,5,1,2,2,4,1,4,2,5,1,6,4,3,5,4,4,5,2,2,3,1,1,4,1,3,3,3,4,5,100,80,20,100,2, , , , , ,2,12,2,6,5,4,5,5,2,4,3,3,1,5,3,4,1,3,1,3, , , , , , , , , ,1,5,1,4,1,1, , , , , , , , , , , , , , , , , , 
57586,1,-9, ,4,4,3, , ,-7,1,2,4,2, ,3,1,1,2,1,1,1,6,6,6,6,4,7,1,7,5,1,1,7,7,7, , , , , , , ,7,7,2,6,3,6,7,5,1,1,1,1,6,2,1,5,2,1,2,1,1,1,1,4,75,0,0,0,0,2, , , , , ,1,6,2,-9,4,4,36,30,2,5,5,5,4,1,5,5,1,5,1,5,7,7,7,7,7,4,4,7,5,4,1,1,4,3,3, , , , , , , , , , , , , , , , , , 
57586,2,4,2,4,4,3, , ,-7,1,2,4,2, ,3,2,1,2,1,1,1,7,7,7,7,2,7,1,7,6,1,1,7,7,7,7,1,1,7,1,1,1,7,7,1,1,6,6,7,7,1,1,1,1,6,1,1,5,2,1,2,1,1,1,1,4,75,0,0,0,0,2, , , , , ,1,6,2,-9,4,4,40,30,2,5,3,5,4,1,5,5,5,5,2,5,7,5,5,7,4,7,7,3,1,4,4,1,4,4,3, , , , , , , , , , , , , , , , , , 
57622,1,4,2,2,1,1,2, ,1,1,2,4,2, ,4,1,2, ,1,1,1,1,7,7,1,1,7,1,7,7,1,4,7,4,4,7,5,4,7,1,1,3, , , , , , , , , , , , ,4,7,3,3,3,1,2,1,1,1,3,5,70,90,50,0,100,2, , , , , ,4,13,2,6,3,5,10,30,2,6,1,3,3,1,4,4,2,3,2,4, , , , , , , , , , , , , , , ,4,5,1,4,4,4,7,3,3,1,3,4,7,7,5,5,2,1
57664,1,5,2,4,2,1,1,1,2,1,2,2,1,3,3,2,2, ,2,2,4,6,6,4,1,3,5,2,6,6,2,5,4,6,4,4,1,6,6,5,2,3,5,4,5,2,5,3,5,5,3,2,4,5,5,3,1,4,2,1,4,1,2,3,1,5,80,100,60,0,100,1,-9,3,2,3,2,2,9,4,9,6,4,50,50,3,6,2,2,4,1,5,5,3,4,1,4,6,6,6,5,7,7,2,6,5,4,2,1,3,2,1, , , , , , , , , , , , , , , , , , 
57784,2,-9, ,4,4,2, , ,-7,2,2,3,2, ,3,2,1,2,2,4,6,5,5,5,4,4,4,4,5,5,5,5,6,6,6, , , , , , , ,4,2,4,4,6,5,2,4,2,5,4,5,5,3,5,3,2,1,3,1,1,3,1,3,5,10,5,5,50,1,-9,3, , , ,2,7,4,-9,5,1,70,15,1,6,3,2,1,4,3,4,2,3,2,4,7,3,6,6,4,4,6,4,2,4,5,2,2,2,1, , , , , , , , , , , , , , , , , , 
57847,1,4,2,3,4,2, , ,2,1,2,4,2, ,3,2,1,2,2,1,4,6,6,6,1,1,6,1,6,6,1,3,6,6,4,6,4,1,6,2,3,1, , , , , , , , , , , , ,4,2,3,4,4,1,4,1,1,3,1,5,80,0,0,0,50,2, , , , , ,1,4,2,8,7,4,40,32,4,8,3,2,2,1,5,4,2,3,1,5,7,7,7,7,7,4,2,7,7, , , , , , ,1,4,3,2,3,3,4,2,6,4,5,4,4,5,3,5,2,3
57850,1,3,-9,2,3,2, , ,-7,3,2,2,2, ,4,2,1,2,2,4,4,4,7,7,4,5,4,4,7,5,1,4,7,4,7,7,1,3,6,1,1,-7,1,1,5,1,4,4,1,1,5,5,1,1,3,2,3,1,1,1,2,1,1,3,1,1,60,25,0,0,50,1,1,5,1,1,1,1,7,4,8,5,4,60,24,1,9,4,2,1,4,4,5,3,4,1,3,5,5,5,7,7,1,5,5,1,1,1,1,3,4,4, , , , , , , , , , , , , , , , , , 
57855,1,4,2,3,3,2, , ,-7,3,2,3,2, ,3,1,1,2,1,1,7,7,5,5,1,2,4,6,6,6,1,4,5,2,4,5,7,1,4,1,1,-7, , , , , , , , , , , , ,5,3,3,4,1,1,3,1,2,3,2,1,15,15,0,0,85,1,1,5,2, , ,3,10,2,-9,6,4,36,28,1,2,4,2,4,2,4,4,2,3,2,4,6,6,6,6,6,6,4,5,4, , , , , , ,1,3,3,2,2,2,3,5,4,3,5,5,4,3,4,3,5,4
57873,1,4,2,3,3,2, , ,2,3,2,3,2, ,4,3,2, ,3,2,5,2,5,5,2,2,4,3,3,3,1,2,5,3,3,6,5,2,4,2,2,-7, , , , , , , , , , , , ,3,3,2,3,1,1,3,1,2,1,1,4,30,0,0,0,0,1,-9,3,2,5,1,2,9,3,8,5,4,40,20,2,8,5,1,3,1,5,4,1,4,1,5, , , , , , , , , , , , , , , ,3,4,2,2,2,2,1,1,3,3,1,1,4,2,4,2,5,4
58089,1,4,2,4,4,2, , ,2,1,2,4,2, ,3,2,1,3,2,1,6,6,1,6,1,1,6,1,6,6,1,4,6,6,6,6,4,1,6,1,1,2, , , , , , , , , , , , ,5,2,3,4,1,1,3,1,1,-9,1,5,10,50,50,50,50,1,1,3,1,3,1,2,11,2,7,2,5,30,20,2,6,3,3,2,2,4,4,2,3,2,3, , , , , , , , , , , , , , , ,4,5,1,1,1,1,4,5,1,4,4,4,1,1,1,1,1,1
58146,2,4,2,3,4,3, , ,-7,3,2,4,2, ,3,1,1,2,1,1,3,4,6,7,3,2,2,1,7,6,1,1,7,6,6,7,7,1,7,1,1,-7,5,2,2,7,7,5,7,6,5,2,7,7,7,2,3,4,1,1,3,2, ,3,1,4,20,50,1,1,50,2, , , , , ,2,11,2,-9,3,4,10,10,2,4,5,1,1,4,5,4,1,4,5,5,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1, , , , , , , , , , , , , , , , , , 
58192,1,4,2,3,3,2, , ,2,3,2,3,1,3,4,2,2, ,4,1,1,1,2,3,1,1,1,1,3,3,1,1,4,1,2,7,1,4,7,1,1,3,7,7,3,1,4,1,7,4,1,2,3,1,5,5,2,3,2,1,2,2, ,1,1,5,20,100,100,50,100,1,1,3, , , ,2,11,3,9,6,4,50,60,3,1,2,5,3,2,4,2,4,2,4,1,7,2,7,6,6,5,1,7,4,1,2,3,2,2,1, , , , , , , , , , , , , , , , , , 
58217,1,3,2,2,1,1,2, ,1,2,2,3,2, ,4,3,2, ,2,1,1,5,4,5,1,1,6,1,4,4,1,1,6,4,4,7,7,1,7,1,1,3, , , , , , , , , , , , ,3,6,1,1,1,1,2,2, ,1,2,4,65,10,0,0,10,2, , , , , ,3,9,1,7,3,4,40,32,2,8,4,1,4,2,3,5,2,3,3,3,7,4,7,4,5,5,6,6,1, , , , , , ,4,5,1,3,4,1,7,4,5,1,4,7,7,4,4,4,7,4
58254,1,4,2,3,4,3, , ,-7,2,2,4,1,4,3,1,1,3,1,1,1,7,3,7,4,4,1,1,5,7,3,2,4,5,1,7,7,1,7,1,1,1, , , , , , , , , , , , ,7,1,3,3,1,1,1,2, ,1,1,5,50,50,10,0,10,1,1,5,1,5,1,2,5,5,9,5,1,60,30,4,8,2,2,2,2,5,4,2,3,1,4, , , , , , , , , , , , , , , ,4,4,1,4,3,1,5,5,2,1,5,4,7,5,1,3,2,2
58254,2,4,2,3,4,3, , ,-7,3,2,4,2, ,2,1,1,3,1,1,4,7,2,7,1,3,3,1,7,7,1,1,4,4,3,7,7,1,7,1,1,1, , , , , , , , , , , , ,7,1,2,5,1,1,2,2, ,1,1,4,60,70,30,0,70,2, , ,1,1,1,1,10,2,-9,4,1,40,10,2,8,5,1,5,2,5,5,1,3,1,5,3,1,4,4,3,2,4,1,1, , , , , , ,4,3,1,4,1,1,4,1,4,5,5,1,6,1,1,6,5,4
58345,1,4,2,4,4,2, , ,2,2,2,3,1,4,3,2,2, ,2,1,1,3,7,5,1,1,7,1,7,4,1,1,7,7,4,4,2,2,5,1,3,2,3,3,4,2,3,3,2,3,3,2,3,3,3,5,1,3,2,1,4,1,3,1,1,5,80,60,60,20,80,2, , ,2,2,2,2,5,2,-9,5,4,40,36,2,8,2,1,1,1,2,3,1,4,1,5,7,7,7,7,7,1,2,7,7,1,4,5,3,3,3, , , , , , , , , , , , , , , , , , 
58437,1,5,2,3,4,2, , ,-7,2,2,3,2, ,4,1,1,3,1,1,1,3,5,5,6,3,6,1,5,3,2,4,7,6,5,6,4,1,5,4,3,3,5,4,3,4,5,5,6,5,2,2,2,3,4,3,3,3,2,1,4,1,2,1,1,5,75,25,20,5,99,1,1,5,1,3,1,2,5,4,10,6,4,40,20,3,8,3,3,4,2,4,4,4,3,2,3,7,5,7,6,6,5,3,4,6, , , , , , ,3,2,2,1,1,1, , , , , , , , , , , , 
58465,1,3,2,4,4,2, , ,-7,2,2,3,2, ,3,2,1,2,2,1,2,5,5,6,1,5,5,1,5,4,1,2,5,4,3,4,1,1,4,5,4,2, , , , , , , , , , , , ,5,1,4,4,1,1,2,1,1,3,1,4,30,100,75,10,100,2, , , , , ,2,8,2,5,4,2,40,35,2,2,2,3,3,1,4,3,4,3,2,4, , , , , , , , , , , , , , , ,1,5,4,4,2,2,5,6,2,6,5,2,4,5,3,5,5,3
58569,1,3,2,4,4,2, , ,2,4,2,3,2, ,3,1,1,2,2,2,3,4,5,4,2,3,3,2,5,6,4,2,4,4,4,5,3,4,5,5,3,-7, , , , , , , , , , , , ,6,2,3,4,1,1,3,2, ,3,1,4,30,10,0,0,0,2, , , , , ,3,9,4,5,5,4,36,10,1,7,4,3,2,4,3,4,3,4,2,4, , , , , , , , , , , , , , , ,4,4,4,3,3,2,3,3,2,5,3,2,6,6,2,2,2,6
58639,1,3,2,4,4,3, , ,-7,1,2,4,2, ,-9,1,1,2,1,1,1,4,5,6,5,5,6,1,6,4,5,1,5,5,6, ,4,1,6,3,3,-7, , , , , , , , , , , , ,6,2,3,5,1,1,4,1,3,3,1,5,75,99,5,1,100,2, , , , , ,2,7,3,7,5,4,40,36,2,3,3,2,2,3,3,3,3,4,1,3,7,6,6,6,6,2,4,6,2, , , , , , ,2,3,4,4,3,2,4,3,3,3,4,4,6,5,4,4,3,4
58704,1,2,2,3,3,3, , ,-7,3,2,4,2, ,3,2,1,1,2,3,3,5,5,5,4,3,4,2,5,5,2,2,6,5,5,3,4,3,4,4,2,-7, , , , , , , , , , , , ,5,3,1,4,1,1,3,2, ,2,1,1,50,25,33,10,2,2, , ,1,3,1,1,11,4,-9,2,4,0,0,2,4,3,3,1,2,3,3,3,3,2,3, , , , , , , , , , , , , , , ,3,5,5,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4
58709,1,5,2,5,4,3, , ,2,1,2,4,2, ,3,1,1,3,2,3,5,5,4,6,3,5,7,3,5,6,2,5,6,4,5,6,1,2,5,2,4,3, , , , , , , , , , , , ,7,1,3,5,1,1,4,2, ,1,1,5,60,100,100,0,100,1,1,2,1,4,1,1,11,2,-9,4,4,30,20,4,9,4,1,3,1,4,5,1,4,1,4, , , , , , , , , , , , , , , ,4,3,1,2,2,1,5,4,1,1,5,5,6,4,2,2,3,2
58709,2,5,2,4,4,3, , ,-7,2,2,4,2, ,3,1,1,3,2,5,7,7,5,7,4,4,6,6,7,7,3,6,7,5,6,5,7,4,6,4,3,-7, , , , , , , , , , , , ,7,1,3,3,1,1,4,1,1,1,3,4,50,99,99,30,100,1,-9,2,1,3,1,1,11,2,-9,5,4,20,10,3,6,4,2,3,1,3,4,1,4,1,4, , , , , , , , , , , , , , , ,4,5,1,2,3,1,5,4,5,5,4,3,4,4,4,5,5,5
58731,2,4,2,4,5,3, , ,2,1,2,4,2, ,3,2,1,3,1,1,1,6,2,6,1,6,6,1,7,7,4,1,7,4,5,7,7,6,7,1,1,-7,3,2,6,6,6,4,6,3,6,5,6,5,7,1,3,1,1,1,4,2, ,3,1,4,50,100,0,0,100,2, , ,2,3,1,2,7,2,9,4,4,40,23,1,9,2,2,3,5,5,5,3,5,5,5,7,7,6,7,7,1,7,7,5,1,5,1,3,1,1, , , , , , , , , , , , , , , , , , 
58749,2,5,2,5,5,3, , ,-7,3,2,4,1,4,3,1,1,4,1,4,5,6,6,5,5,4,4,5,7,5,3,4,6,4,5,7,5,1,6,4,1,-7, , , , , , , , , , , , ,7,1,4,4,2,1,3,1,2,3,1,4,50,80,10,0,100,1,-9,3,1,5,2,1,6,4,10,7,4,40,32,4,6,4,1,3,1,4,5,1,5,1,4,6,6,6,6,6,2,4,4,5, , , , , , ,1,3,2,3,1,1,4,4,5,3,3,5,4,4,4,4,4,4
59026,2,5,2,3,2,2, , ,1,2,2,3,1,4,4,3,1,2,2,4,5,5,5,4,2,2,6,4,5,5,3,5,5,5,5,1,1,1,1,3,2,-7,2,1,5,5,5,3,4,2,2,3,5,4,3,4,2,3,2,1,4,1,2,1,1,4,75,75,75,0,100,1,1,3,1,4,1,2,5,3,9,6,4,30,24,3,6,4,3,2,3,4,4,2,3,2,3,6,6,6,6,6,3,5,6,4,1,4,3,1,2,3, , , , , , , , , , , , , , , , , , 
59086,1,3,2,2,2,1,2, ,2,2,2,4,2, ,4,1,1,2,2,4,5,6,5,5,5,6,5,5,4,5,2,3,5,4,5,3,3,3,4,2,3,2,5,4,3,4,5,5,4,4,4,4,4,4,4,4,1,1,2,1,3,1,2,1,4,3,0,70,30,0,100,2, , , , , ,2,5,2,7,6,4,36,20,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , 
59196,1,4,2,5,5,2, , ,-7,2,2,4,1,4,2,1,1,3,2,2,1,6,6,5,4,4,5,1,6,7,4,1,5,5,5,6,4,2,5,4,2,1, , , , , , , , , , , , ,6,2,5,2,1,1,3,1,1,1,1,3,50,75,10,1,95,2, , , , , ,2,7,4,9,6,4,36,20,2,1,2,2,2,4,3,4,4,3,2,3,5,5,6,6,4,4,4,4,4, , , , , , ,1,2,3,2,3,3,5,5,5,4,5,5,6,5,3,2,4,4
59235,1,3,2,5,5,3, , ,-7,2,2,5,2, ,5,2,1,3,1,1,1,5,7,7,7,4,5,1,7,6,5,1,7,7,7,6,6,2,6,1,2,-7, , , , , , , , , , , , ,6,1,3,4,1,1,3,2, ,3,1,5,50,80,30,10,98,2, , ,1,4,3,3,4,2,7,5,4,24,24,3,1,4,1,3,1,3,4,1,4,1,4, , , , , , , , , , , , , , , ,1,1,4,2,1,1,7,6,2,4,5,5,5,4,1,1,3,3
59235,2,4,2,5,5,3, , ,2,3,2,4,1,5,5,1,1,3,1,2,1,6,7,6,7,6,7,1,6,5,4,1,6,7,6,6,4,5,6,3,3,1, , , , , , , , , , , , ,5,4,2,4,1,1,3,1,1,1,1,4,33,95,90,60,100,2, , ,1,3,3,3,4,2,7,6,4,36,20,2,1,2,5,3,2,4,3,4,3,2,3,3,1,3,4,5,2,6,4,3, , , , , , ,1,3,4,2,3,2,5,3,4,3,5,3,5,4,3,2,3,3
59274,1,4,2,2,2,1,2, ,2,5,2,2,2, ,2,1,2, ,4,4,4,4,4,7,4,1,4,2,6,6,1,3,5,1,1,1,1,1,1,1,1,-7, , , , , , , , , , , , ,4,1,1,5,1,1,4,2, ,3,1,5,0,80,50,0,100,2, , , , , ,3,10,4,-9,5,2,50,30,2,6,1,1,5,1,5,5,1,5,1,5, , , , , , , , , , , , , , , ,4,2,1,4,3,1,2,2,5,3,1,1,4,4,3,4,4,3
59499,1,4,1,2,2,1,1,1,-7,4,2,3,2, ,4,1,1,2,2,5,7,7,7,6,2,6,7,6,7,7,3,7,7,7,7,7,6,1,7,2,1,-7,6,6,6,2,7,6,6,6,1,2,2,3,7,6,3,3,3,1,3,2, ,1,3,4,50,70,0,0,90,1,3,1,1,3,6,2,5,4,7,4,4,36,20,3,9,4,4,3,2,4,4,2,3,2,4, , , , , , , , , , , , , , , ,1,5,3,3,1,1, , , , , , , , , , , , 
59562,1,4,2,3,3,2, , ,-7,2,2,3,2, ,3,2,1,1,2,2,3,3,5,5,2,2,5,2,6,3,1,6,7,6,3,6,5,1,5,2, ,-7, , , , , , , , , , , , ,4,3,1,3,1,1,3,2, ,1,1,4,10,75,50,0,99,1,1,3,1,3,1,1,6,4,8,6,4,40,20,2,6,4,2,2,2,4,4,2,4,1,4, , , , , , , , , , , , , , , ,1,3,3,2,1,2,2,4,3,3,5,3,5,4,3,5,5,4
59562,2,4,2,3,3,2, , ,-7,2,2,3,2, ,3,2,2, ,3,3,3,3,5,5,1,2,6,3,6,3,2,5,7,6,4,5,5,1,4,2,2,-7, , , , , , , , , , , , ,3,3,1,3,1,1,2,1,2,3,1,4,50,75,25,0,99,1,1,3,1,3,1,1,7,4,8,6,4,40,20,2,6,4,2,2,2,3,3,2,3,1,3,6,6,6,6,5,2,2,6,6, , , , , , ,3,3,1,1,3,3,3,3,5,3,5,3,4,4,4,4,4,4
59593,1,4,2,4,4,3, , ,-7,1,2,3,1,4,2,2,1,3,1,2,3,1,4,6,1,2,5,2,6,4,1,5,6,5,5,2,7,1,3,3,1,-7,1,1,4,2,3,1,4,4,6,5,5,4,4,1,3,3,1,1,3,1,1,2,1,3,40,100,100,0,100,1,1,2,2,3,1,2,12,2,-9,3,4,0,0,1,2,1,2,1,4,3,3,2,3,4,3, , , , , , , , , ,4,5,1,4,3,2, , , , , , , , , , , , , , , , , , 
59593,2,4,2,4,4,3, , ,-7,1,2,4,2, ,3,1,1,3,1,7,2,3,5,6,1,1,6,2,5,2,1,6,6,6,4,1,1,1,4,2,1,1,3,3,2,4,5,5,5,4,2,3,2,3,5,1,1,4,1,1,3,1,1,2,1,1,50,100,100,0,100,1,1,2,2,3,1,3,12,2,-9,3,4,0,0,1,5,5,1,3,2,4,4,2,4,1,5, , , , , , , , , ,2,5,1,4,2,1, , , , , , , , , , , , , , , , , , 
60047,1,5,2,3,3,2, , ,-7,3,2,3,1,3,3,2,1,1,-9,3,4,4,4,4,2,2,4,4,5,5,2,4,4,5,5,6,6,2,6,2,2,-7,4,4,4,2,5,4,6,6,5,5,5,3,4,4,3,3,2,1,3,1,1,1,-9,5,10,10,0,0,25,1,-9,2,2,2,2,2,10,2,-9,6,4,36,32,2,4,4,3,4,2,1,2,5,3,4,3,6,6,4,6,3,2,4,6,2,1,5,5,4,2,3, , , , , , , , , , , , , , , , , , 
60201,1,5,2,4,5,2, , ,2,2,2,5,2, ,3,1,1,4,1,4,7,1,3,7,1,4,4,5,5,5,1,5,4,4,4,7,7,1,7,1,1,1,4,1,7,3,4,1,1,4,3,3,3,1,7,1,4,4,1,1,3,2, ,1,1,4,50,100,100,0,100,1,1,2, , , ,2,12,2,7,2,5,36,18,3,3,5,1,1,5,3,2,2,2,1,5,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3, , , , , , , , , , , , , , , , , , 
60201,2,5,2,4,5,3, , ,2,2,2,4,2, ,3,1,1,4,1,7,7, ,4,1, ,4,4,7,7,1,1,4,4,4,1,7,7,7,7,1,1,1,4,1,4,3,5,1,3,3,1,7,4,1,5,2,3,3,1,1,3,2, ,1,1,2,50,0,100,0,100,1,-9,1, , , ,2,12,2,8,2,1,20,0,2,2,5,1,3,1,4,4,3,5,1,1,1,1,7,6,2,1,1,1,1,3,3,2,2,2,2, , , , , , , , , , , , , , , , , , 
60427,1,4,2,3,3,2, , ,1,1,2,3,2, ,5,1,1,2,1,1,1,7,7,7,7,4,7,1,7,7,4,1,7,7,7,7,6,4,7,6,1,2,6,6,2,2,4,5,6,4,3,2,2,2,5,2,2,4,4,1,4,2, ,1,1,5,70,100,50,10,100,2, , , , , ,4,6,1,8,6,4,40,40,3,8,4,2,3,2,5,5,1,3,2,5,7,7,7,7,7,3,3,7,5, , , , , , ,3,5,3,1,4,4, , , , , , , , , , , , 
60652,1,4,2,3,4,3, , ,2,2,2,4,2, ,2,2,1,2,2,1,1,7,6,6,2,2,5,1,6,6,2,1,6,5,6,6,6,6,6,3,2,-7, , , , , , , , , , , , ,5,2,3,4,1,1,3,2, ,1,1,3,10,5,0,0,5,2, , ,2,2,2,2,6,4,9,6,4,36,32,2,1,4,2,3,1,4,4,1,4,2,4,6,6,6,6,5,2,2,6,4, , , , , , ,1,4,4,4,2,2,5,3,4,5,5,5,6,5,2,3,2,3
60764,1,3,1,3,4,2, , ,-7,2,2,4,2, ,3,2,1,2,1,1,1,5,5,5,1,1,5,1,5,4,1,5,5,5,5,5,3,3,4,4,3,-7, , , , , , , , , , , , ,4,4,3,4,1,1,3,1,2,1,1,4,30,0,0,0,0,2, , , , , ,2,4,2,-9,6,4,40,36,3,1,4,2,2,2,3,4,2,4,2,3,6,2,5,5,4,2,5,5,3, , , , , , ,1,2,2,2,2,1,5,5,4,4,4,4,4,5,5,4,3,5
60776,1,4,2,4,4,3, , ,-7,2,2,4,2, ,2,1,1,2,1,2,6,6,7,7,3,5,6,3,7,6,5,5,7,7,6,5,2,5,5,4,4,3, , , , , , , , , , , , ,6,2,1,5,2,1,4,1,2,3,1,5,50,100,100,0,100,1,2,3, , , ,2,12,2,8,4,5,30,0,3,2,4,2,3,1,3,3,3,4,1,4, , , , , , , , , , , , , , , ,1,3,4,3,1,2,6,2,4,1,6,2,6,6,2,2,1,4
60852,1,4,2,2,1,1,2, ,2,2,2,2,2, ,4,2,2, ,2,1,1,7,7,4,6,4,6,2,6,7,6,2,6,6,6,7,7,1,6,1,1,-7, , , , , , , , , , , , ,3,5,3,3,2,1,3,2, ,1,4,4,20,50,50,50,50,2, , , , , ,3,6,3,9,6,4,40,40,1,8,2,3,3,2,4,4,3,4,2,4,6,4,6,5,5,2,3,5,5, , , , , , ,1,3,2,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4
60867,1,3,2,3,4,2, , ,2,2,2,3,2, ,3,2,1,2,1,2,5,6,6,5,1,4,5,2,6,5,1,3,6,4,4,5,1,1,4,5,4,3, , , , , , , , , , , , ,6,5,3,2,1,1,4,1,2,3,1,5,10,80,50,0,100,1,-9,3,2,4,1,3,11,2,5,4,4,40,10,2,6,2,3,1,3,4,4,2,4,2,3,3,5,5,6,4,3,6,3,4, , , , , , ,3,1,2,4,1,1,1,2,4,3,4,2,3,3,2,5,4,4
60921,2,3,2,2,2,1,2, ,2,2,2,3,2, ,3,1,2, ,3,4,4,7,6,7,4,2,7,4,7,7,1,4,7,3,4,7,7,1,7,1,1,-7,6,4,4,4,4,2,6,4,4,4,4,4,5,5,1,5,2,1,3,1,2,3,1,5,90,90,80,0,80,1,3,3,2,3,1,2,9,4,8,3,4,42,30,2,6,3,3,3,1,3,4,3,3,2,2,7,7,4,6,3,2,4,7,3,4,4,1,2,4,3, , , , , , , , , , , , , , , , , , 
60950,1,4,2,3,1,2, , ,1,4,2,3,2, ,4,2,2, ,3,2,4,6,6,6,6,4,7,2,7,7,7,5,6,5,6,6,4,7,6,7,6,5, , , , , , , , , , , , ,2,3,2,3,1,1,4,1,1,1,1,5,60,0,0,0,0,1,1,5,2, , ,2,8,2,8,4,4,40,30,1,9,3,4,2,1,4,3,2,2,2,4, , , , , , , , , , , , , , , ,3,5,1,3,4,4,7,4,3,5,5,5,5,6,5,2,5,3
61066,1,5,3,5,5,3, , ,2,2,2,1,1,3,1,1,1,3,3,1,4,7,7,4,1,1,4,1,7,7,1,5,7,7,1,7,7,4,2,4,1,3, , , , , , , , , , , , ,7,4,3,4,1,1,4,1,1,1,1,5,80,100,100,0,100,1,1,3,2,3,1,2,10,2,9,6,4,60,25,1,2,1,1,1,3,5,3,1,1,3,3, , , , , , , , , , , , , , , ,4,4,5,2,2,2,7,7,1,4,4,7,7,7,1,1,4,1
61125,1,4,2,4,4,3, , ,2,2,2,4,2, ,3,1,1,2,1,6,6,6,6,6,2,6,7,6,6,6,1,6,6,6,6,6,4,1,6,1,1,1, , , , , , , , , , , , ,6,2,5,3,1,1,4,1,1,1,1,4,40,98,98,50,99,1,3,2,1,3,1,2,9,2,8,6,4,36,20,3,6,4,2,4,1,4,4,2,4,1,4,6,6,6,6,5,6,5,6,3, , , , , , ,1,1,5,4,1,1,6,6,1,1,5,3,6,2,1,1,1,1
61153,1,4,1,5,3,3, , ,-7,3,1,3,2, ,4,2,1,3,3,1,1,6,4,6,1,2,5,1,6,6,1,1,6,3,6,7,4,1,7,1,1,2, , , , , , , , , , , , ,6,1,1,1,1,1,2,1,1,1,1,5,15,65,20,0,99,2, , , , , ,3,8,1,7,7,4,38,38,2,9,3,3,3,2,4,4,3,4,3,3, , , , , , , , , , , , , , , ,4,5,1,4,3,3,2,2,4,5,5,5,6,5,3,4,4,5
61224,1,3,2,4,4,3, , ,-7,2,2,4,2, ,3,1,1,2,1,1,1,4,4,6,1,1,7,1,7,4,1,1,7,6,6,7,7,1,6,1,1,-7, , , , , , , , , , , , ,5,1,1,4,1,1,4,2, ,1,1,1,70,40,0,0,60,2, , , , , ,2,11,1,5,3,5,0,0,2,4,3,1,3,1,3,2,1,3,1,5, , , , , , , , , , , , , , , ,1,5,5,3,2,2,1,1,4,4,4,1,4,4,4,4,4,4
61441,1,4,2,3,3,2, , ,2,2,2,3,1,3,4,3,2, ,3,1,1,1,1,1,1,1,7,1,1,1,1,1,4,1,1,4,4,1,5,1,1,-7,1,1,4,3,1,1,1,1,3,4,1,3,4,2,1,5,1,1,4,2, ,1,1,5,100,0,0,0,0,1,1,3,1,3,1,2,8,3,-9,6,4,40,24,4,8,3,3,4,2,4,4,1,3,3,3, , , , , , , , , , , , , , , ,1,4,5,3,3,3, , , , , , , , , , , , 
